id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
580138,Suburban Coven,2019,2010,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.178,Suburban Coven,mixed,The title features a mix of red and orange gradient lettering.,dark|scary|ominous|horror,"A haunting image of a woman with long hair and dark makeup looms over a suburban home, where hooded figures gather. The scene is shrouded in darkness and an eerie glow.",low_signal,The image effectively conveys a sense of foreboding and terror.,"{
  ""title_guess"": ""Suburban Coven"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of red and orange gradient lettering."",
  ""mood"": [""dark"", ""scary"", ""ominous"", ""horror""],
  ""caption_essay"": ""A haunting image of a woman with long hair and dark makeup looms over a suburban home, where hooded figures gather. The scene is shrouded in darkness and an eerie glow."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image effectively conveys a sense of foreboding and terror.""
}",
580138,Suburban Coven,2019,2010,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.217,Suburban Coven,block,"Bold, capitalized block letters with an eerie red glow outline.",eerie|dark|threatening|supernatural|suspenseful,"A haunting suburban home casts an ominous shadow, hiding dark secrets within. The looming figure signals impending terror.",ok,,"{
  ""title_guess"": ""Suburban Coven"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, capitalized block letters with an eerie red glow outline."",
  ""mood"": [""eerie"", ""dark"", ""threatening"", ""supernatural"", ""suspenseful""],
  ""caption_essay"": ""A haunting suburban home casts an ominous shadow, hiding dark secrets within. The looming figure signals impending terror."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}",
112969,Slaughter of the Innocents,1993,1990,nova-pro,us.amazon.nova-pro-v1:0,ok,1.662,Slaughter of the Innocents,block,"Bold, block letters for the title and credits.",tense|suspenseful|dark|menacing,A chilling poster for a horror film featuring Scott Glenn.,ok,Poster is straightforward with clear title and actor's image.,"{
  ""title_guess"": ""Slaughter of the Innocents"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, block letters for the title and credits."",
  ""mood"": [""tense"", ""suspenseful"", ""dark"", ""menacing""],
  ""caption_essay"": ""A chilling poster for a horror film featuring Scott Glenn."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is straightforward with clear title and actor's image.""
}",
112969,Slaughter of the Innocents,1993,1990,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.167,Slaughter of the Innocents,mixed,The title features a mix of font styles and sizes.,dark|ominous|intense|suspenseful,"A desert landscape with a close-up of a man's face looming in the background, while Scott Glenn as an FBI agent holds a gun in the foreground.",low_signal,The poster effectively conveys a sense of tension and foreboding.,"{
  ""title_guess"": ""Slaughter of the Innocents"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of font styles and sizes."",
  ""mood"": [""dark"", ""ominous"", ""intense"", ""suspenseful""],
  ""caption_essay"": ""A desert landscape with a close-up of a man's face looming in the background, while Scott Glenn as an FBI agent holds a gun in the foreground."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster effectively conveys a sense of tension and foreboding.""
}",
112969,Slaughter of the Innocents,1993,1990,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.719,Slaughter of the Innocents,block,"Bold, all-caps sans-serif lettering with clean, geometric letterforms typical of 1980s action-thriller design.",menacing|suspenseful|gritty|desert noir|violent,"Scott Glenn's intense gaze dominates this desert-set thriller poster, where stark typography and ominous red rock formations establish a brutal manhunt narrative with high stakes and relentless tension.",ok,Poster clearly legible; all text elements accurately transcribed. VHS-era design consistent with stated release format.,"```json
{
  ""title_guess"": ""Slaughter of the Innocents"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, all-caps sans-serif lettering with clean, geometric letterforms typical of 1980s action-thriller design."",
  ""mood"": [""menacing"", ""suspenseful"", ""gritty"", ""desert noir"", ""violent""],
  ""caption_essay"": ""Scott Glenn's intense gaze dominates this desert-set thriller poster, where stark typography and ominous red rock formations establish a brutal manhunt narrative with high stakes and relentless tension."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster clearly legible; all text elements accurately transcribed. VHS-era design consistent with stated release format.""
}
```",
112969,Slaughter of the Innocents,1993,1990,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.52,Slaughter of the Innocents,block,"Bold, straightforward lettering emphasizes the title.",intense|dark|gritty|suspenseful|thrilling,"A gripping scene of a determined man in a rugged landscape, echoing themes of danger and pursuit. The intense focus on his gun suggests impending action.",ok,"The poster has a clear and distinct aesthetic, aligning well with the genre.","```json
{
  ""title_guess"": ""Slaughter of the Innocents"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, straightforward lettering emphasizes the title."",
  ""mood"": [""intense"", ""dark"", ""gritty"", ""suspenseful"", ""thrilling""],
  ""caption_essay"": ""A gripping scene of a determined man in a rugged landscape, echoing themes of danger and pursuit. The intense focus on his gun suggests impending action."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster has a clear and distinct aesthetic, aligning well with the genre.""
}
```",
633722,The Office Is Mine,2019,2010,nova-pro,us.amazon.nova-pro-v1:0,ok,1.672,The Office is Mine,block,"Bold, block letters for dramatic effect.",tense|menacing|suspenseful|dark,A horror movie poster with a blood-splattered office stapler.,ok,Poster effectively conveys a sense of danger and tension.,"{
  ""title_guess"": ""The Office is Mine"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, block letters for dramatic effect."",
  ""mood"": [""tense"", ""menacing"", ""suspenseful"", ""dark""],
  ""caption_essay"": ""A horror movie poster with a blood-splattered office stapler."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster effectively conveys a sense of danger and tension.""
}",
633722,The Office Is Mine,2019,2010,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.258,The Office Is Mine,minimal,"Simple, bold, and clear lettering for emphasis.",dark|suspenseful|workplace|tense|horror,A bloody mouse on a cluttered desk suggests a twisted workplace horror. Office politics turn deadly.,ok,"The mood is unsettling, with a focus on workplace horror.","{
  ""title_guess"": ""The Office Is Mine"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Simple, bold, and clear lettering for emphasis."",
  ""mood"": [""dark"", ""suspenseful"", ""workplace"", ""tense"", ""horror""],
  ""caption_essay"": ""A bloody mouse on a cluttered desk suggests a twisted workplace horror. Office politics turn deadly."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The mood is unsettling, with a focus on workplace horror.""
}",
633722,The Office Is Mine,2019,2010,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.091,The Office is Mine,mixed,The title uses a mix of bold and regular fonts.,dark|ominous|violent|satirical|humorous,"A stapler lies in a pool of blood on a desk, surrounded by office supplies. The poster suggests a darkly comedic take on workplace politics.",low_signal,"The image appears to be a play on the common office setting, with a violent twist.","{
  ""title_guess"": ""The Office is Mine"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title uses a mix of bold and regular fonts."",
  ""mood"": [""dark"", ""ominous"", ""violent"", ""satirical"", ""humorous""],
  ""caption_essay"": ""A stapler lies in a pool of blood on a desk, surrounded by office supplies. The poster suggests a darkly comedic take on workplace politics."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a play on the common office setting, with a violent twist.""
}",
633722,The Office Is Mine,2019,2010,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.789,THE OFFICE IS MINE,minimal,"Clean, sans-serif typeface in gray with understated subtitle in smaller caps.",psychological|workplace horror|dark comedy|sinister|corporate dread,"A blood-stained office supplies arrangement transforms mundane workspace objects into instruments of menace, suggesting that corporate ambition can become lethal.",ok,Poster uses flat lay composition with overhead perspective; blood imagery central to horror premise; credits visible at bottom.,"```json
{
  ""title_guess"": ""THE OFFICE IS MINE"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean, sans-serif typeface in gray with understated subtitle in smaller caps."",
  ""mood"": [""psychological"", ""workplace horror"", ""dark comedy"", ""sinister"", ""corporate dread""],
  ""caption_essay"": ""A blood-stained office supplies arrangement transforms mundane workspace objects into instruments of menace, suggesting that corporate ambition can become lethal."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster uses flat lay composition with overhead perspective; blood imagery central to horror premise; credits visible at bottom.""
}
```",
25239,I Spit on Your Grave,1978,1970,nova-pro,us.amazon.nova-pro-v1:0,ok,1.47,I Spit on Your Grave,block,"Bold, block letters in red against black background",violent|threatening|gory|revenge,Poster shows a woman holding a bloody knife menacingly.,ok,"Poster is explicit and graphic, consistent with horror genre","{
  ""title_guess"": ""I Spit on Your Grave"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, block letters in red against black background"",
  ""mood"": [""violent"", ""threatening"", ""gory"", ""revenge""],
  ""caption_essay"": ""Poster shows a woman holding a bloody knife menacingly."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is explicit and graphic, consistent with horror genre""
}",
25239,I Spit on Your Grave,1978,1970,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.136,I Spit on Your Grave,block,"The title is in bold, red block letters.",violent|dark|menacing|gory|intense,"A shirtless figure holds a bloody knife in a wooded area, exuding a sense of violence and menace. The image is a poster for a horror movie.",low_signal,"The poster appears to be for the 1978 film 'I Spit on Your Grave', known for its graphic content.","{
  ""title_guess"": ""I Spit on Your Grave"",
  ""typography"": ""block"",
  ""typography_notes"": ""The title is in bold, red block letters."",
  ""mood"": [""violent"", ""dark"", ""menacing"", ""gory"", ""intense""],
  ""caption_essay"": ""A shirtless figure holds a bloody knife in a wooded area, exuding a sense of violence and menace. The image is a poster for a horror movie."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be for the 1978 film 'I Spit on Your Grave', known for its graphic content.""
}",
25239,I Spit on Your Grave,1978,1970,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.525,I Spit on Your Grave,block,"Bold, red block letters with stark contrast.",dark|violent|tense|foreboding|intense,"A haunting image of a bloodied, vulnerable figure clinging to a knife, surrounded by a dense forest. The atmosphere exudes terror and desperation.",ok,Poster effectively conveys horror and suspense.,"{
  ""title_guess"": ""I Spit on Your Grave"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, red block letters with stark contrast."",
  ""mood"": [""dark"", ""violent"", ""tense"", ""foreboding"", ""intense""],
  ""caption_essay"": ""A haunting image of a bloodied, vulnerable figure clinging to a knife, surrounded by a dense forest. The atmosphere exudes terror and desperation."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster effectively conveys horror and suspense.""
}",
25239,I Spit on Your Grave,1978,1970,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.748,I SPIT ON YOUR GRAVE,block,"Bold red capital letters with stark black outline create aggressive, confrontational impact.",violent|revenge|exploitation|transgressive|visceral,"A provocative exploitation film poster juxtaposes intimate vulnerability with graphic violence, using bold red typography to signal transgressive horror content and themes of vengeance.",ok,Classic 1978 rape-revenge horror film; poster employs shock value typical of exploitation cinema marketing.,"```json
{
  ""title_guess"": ""I SPIT ON YOUR GRAVE"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red capital letters with stark black outline create aggressive, confrontational impact."",
  ""mood"": [""violent"", ""revenge"", ""exploitation"", ""transgressive"", ""visceral""],
  ""caption_essay"": ""A provocative exploitation film poster juxtaposes intimate vulnerability with graphic violence, using bold red typography to signal transgressive horror content and themes of vengeance."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic 1978 rape-revenge horror film; poster employs shock value typical of exploitation cinema marketing.""
}
```",
42469,The Creeping Flesh,1973,1970,nova-pro,us.amazon.nova-pro-v1:0,ok,1.811,The Creeping Flesh,block,Yellow block letters with a horror-style font,terrifying|gothic|macabre|eerie|uncanny,A classic horror poster with a skeleton and distressed characters.,ok,Poster is clearly for a horror film with a vintage style.,"{
  ""title_guess"": ""The Creeping Flesh"",
  ""typography"": ""block"",
  ""typography_notes"": ""Yellow block letters with a horror-style font"",
  ""mood"": [""terrifying"", ""gothic"", ""macabre"", ""eerie"", ""uncanny""],
  ""caption_essay"": ""A classic horror poster with a skeleton and distressed characters."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is clearly for a horror film with a vintage style.""
}",
42469,The Creeping Flesh,1973,1970,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.349,The Creeping Flesh,script,Yellow script lettering with decorative flourishes typical of 1970s horror design.,macabre|campy|vintage horror|sensual dread|B-movie,"A skeleton embraces a terrified woman in this lurid 1970s horror poster, blending gothic imagery with pulp sensationalism. The composition juxtaposes skeletal death with human vulnerability against a stark black backdrop.",ok,Classic exploitation horror poster; all elements clearly visible and identifiable.,"```json
{
  ""title_guess"": ""The Creeping Flesh"",
  ""typography"": ""script"",
  ""typography_notes"": ""Yellow script lettering with decorative flourishes typical of 1970s horror design."",
  ""mood"": [""macabre"", ""campy"", ""vintage horror"", ""sensual dread"", ""B-movie""],
  ""caption_essay"": ""A skeleton embraces a terrified woman in this lurid 1970s horror poster, blending gothic imagery with pulp sensationalism. The composition juxtaposes skeletal death with human vulnerability against a stark black backdrop."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic exploitation horror poster; all elements clearly visible and identifiable.""
}
```",
42469,The Creeping Flesh,1973,1970,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.058,The Creeping Flesh,ornate,"The title features ornate, stylized lettering with a bold and eerie font.",horror|dark|scary|eerie|macabre,"A skeleton carries a screaming woman, evoking a sense of terror and dread. The dark background and bold typography add to the ominous atmosphere.",low_signal,The image appears to be a classic horror movie poster from the 1960s or 1970s.,"{
  ""title_guess"": ""The Creeping Flesh"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, stylized lettering with a bold and eerie font."",
  ""mood"": [""horror"", ""dark"", ""scary"", ""eerie"", ""macabre""],
  ""caption_essay"": ""A skeleton carries a screaming woman, evoking a sense of terror and dread. The dark background and bold typography add to the ominous atmosphere."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a classic horror movie poster from the 1960s or 1970s.""
}",
42469,The Creeping Flesh,1973,1970,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.36,The Creeping Flesh,mixed,"Combines block and script fonts with a bold, horror-themed style.",horrific|eerie|mystifying|uncanny|chilling,"A skeleton and a woman in distress dominate this eerie poster, evoking classic horror themes. The title's bold lettering enhances the chilling atmosphere.",ok,Classic horror imagery with excellent use of contrast.,"{
  ""title_guess"": ""The Creeping Flesh"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines block and script fonts with a bold, horror-themed style."",
  ""mood"": [""horrific"", ""eerie"", ""mystifying"", ""uncanny"", ""chilling""],
  ""caption_essay"": ""A skeleton and a woman in distress dominate this eerie poster, evoking classic horror themes. The title's bold lettering enhances the chilling atmosphere."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic horror imagery with excellent use of contrast.""
}",
1701746,The Bells of Hell,1968,1960,nova-pro,us.amazon.nova-pro-v1:0,ok,1.514,LATE NIGHT HORROR,block,"Bold, block letters dominate the dark background.",eerie|mysterious|classic|tense|vintage,"Vintage horror movie poster with bold, block lettering.",ok,Poster likely from the 1960s or 1970s based on style.,"{
  ""title_guess"": ""LATE NIGHT HORROR"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, block letters dominate the dark background."",
  ""mood"": [""eerie"", ""mysterious"", ""classic"", ""tense"", ""vintage""],
  ""caption_essay"": ""Vintage horror movie poster with bold, block lettering."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster likely from the 1960s or 1970s based on style.""
}",
1701746,The Bells of Hell,1968,1960,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.338,LATE NIGHT HORROR,block,"Bold, capital letters in a stern, horror-themed font.",eerie|tense|ominous|mysterious|chilling,"A shadowy, foreboding design hints at late-night chills and thrills in this horror poster. The stark lettering heightens anticipation.",ok,The poster effectively channels a classic horror aesthetic with its dark background and striking typography.,"{
  ""title_guess"": ""LATE NIGHT HORROR"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, capital letters in a stern, horror-themed font."",
  ""mood"": [""eerie"", ""tense"", ""ominous"", ""mysterious"", ""chilling""],
  ""caption_essay"": ""A shadowy, foreboding design hints at late-night chills and thrills in this horror poster. The stark lettering heightens anticipation."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster effectively channels a classic horror aesthetic with its dark background and striking typography.""
}",
1701746,The Bells of Hell,1968,1960,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.019,Late Night Horror,block,"The text is in a bold, blocky font.",dark|scary|ominous|intense,A haunting title card with a black background and yellow text sets the tone for a frightening experience. The bold font and color scheme evoke a sense of eeriness.,low_signal,The image is simple and effectively conveys a sense of horror.,"{
  ""title_guess"": ""Late Night Horror"",
  ""typography"": ""block"",
  ""typography_notes"": ""The text is in a bold, blocky font."",
  ""mood"": [""dark"", ""scary"", ""ominous"", ""intense""],
  ""caption_essay"": ""A haunting title card with a black background and yellow text sets the tone for a frightening experience. The bold font and color scheme evoke a sense of eeriness."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image is simple and effectively conveys a sense of horror.""
}",
1701746,The Bells of Hell,1968,1960,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.672,LATE NIGHT HORROR,block,"Bold, all-caps serif lettering with strong geometric presence and uniform weight.",ominous|classic|suspenseful|nocturnal|theatrical,"Golden block lettering glows against deep darkness, evoking vintage horror cinema aesthetics. The stark contrast and minimal design suggest timeless dread.",ok,"Clear, legible title with classic horror movie styling. No ambiguity in text rendering.","```json
{
  ""title_guess"": ""LATE NIGHT HORROR"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, all-caps serif lettering with strong geometric presence and uniform weight."",
  ""mood"": [""ominous"", ""classic"", ""suspenseful"", ""nocturnal"", ""theatrical""],
  ""caption_essay"": ""Golden block lettering glows against deep darkness, evoking vintage horror cinema aesthetics. The stark contrast and minimal design suggest timeless dread."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear, legible title with classic horror movie styling. No ambiguity in text rendering.""
}
```",
27501,The Bat,1926,1920,nova-pro,us.amazon.nova-pro-v1:0,ok,1.52,The Bat,block,"Large, bold, block letters for the title.",mysterious|vintage|gothic|eerie|dramatic,"Vintage horror poster with a dramatic, eerie atmosphere.",ok,Poster is clearly for a horror movie with a vintage feel.,"{
  ""title_guess"": ""The Bat"",
  ""typography"": ""block"",
  ""typography_notes"": ""Large, bold, block letters for the title."",
  ""mood"": [""mysterious"", ""vintage"", ""gothic"", ""eerie"", ""dramatic""],
  ""caption_essay"": ""Vintage horror poster with a dramatic, eerie atmosphere."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is clearly for a horror movie with a vintage feel.""
}",
